x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
6.175E+00,1.8E+01,2.9796303E+04,2.307258E+03,8.839031E+03,2.46327E+02,2.46327E+02,7.7041E+02,2.88E+02,6.68825E+02,2.498E+00,9.98E-01,1.3078E+01,1.03E+00,3.3892E+01,6.71E-01,9.61E-01,9.97E-01
7.148E+00,2.1E+01,3.8980085E+04,2.678082E+03,9.138039E+03,3.32166E+02,3.32166E+02,8.24707E+02,2.88E+02,6.92719E+02,2.958E+00,9.98E-01,1.5342E+01,1.035E+00,4.3712E+01,8.65E-01,9.61E-01,9.97E-01
8.206E+00,2.4E+01,5.0994315E+04,3.087532E+03,9.320334E+03,4.37978E+02,4.37978E+02,9.21939E+02,2.88E+02,7.3468E+02,3.565E+00,9.98E-01,1.8209E+01,1.041E+00,5.9886E+01,1.186E+00,9.61E-01,9.97E-01
9.3E+00,2.7E+01,7.2779737E+04,3.560436E+03,9.782719E+03,6.4489E+02,6.4489E+02,1.083599E+03,2.88E+02,7.81942E+02,4.485E+00,9.98E-01,2.2288E+01,1.05E+00,8.9382E+01,1.769E+00,9.61E-01,9.97E-01
1.138E+00,3E+00,3.17843E+02,1.341922E+03,6.706134E+03,7.084E+00,7.084E+00,4.49421E+02,2.88E+02,5.45234E+02,1.096E+00,9.98E-01,5.831E+00,1.019E+00,9.381E+00,7.5E-02,9.61E-01,9.98E-01
2.088E+00,6E+00,2.883229E+03,1.365972E+03,6.855266E+03,2.6201E+01,2.6201E+01,4.98655E+02,2.88E+02,5.5919E+02,1.199E+00,9.98E-01,6.39E+00,1.019E+00,8.535E+00,1.3E-01,9.61E-01,9.98E-01
3.144E+00,9E+00,8.380211E+03,1.386764E+03,7.145709E+03,6.0368E+01,6.0368E+01,5.82306E+02,2.88E+02,5.81751E+02,1.387E+00,9.98E-01,7.412E+00,1.02E+00,1.2125E+01,2.4E-01,9.61E-01,9.98E-01
4.161E+00,1.2E+01,1.4724489E+04,1.547473E+03,7.813396E+03,1.13803E+02,1.13803E+02,6.36167E+02,2.88E+02,6.07724E+02,1.655E+00,9.98E-01,8.811E+00,1.023E+00,1.6936E+01,3.35E-01,9.61E-01,9.98E-01
5.14E+00,1.5E+01,2.1636862E+04,1.924349E+03,8.50502E+03,1.75295E+02,1.75295E+02,7.03297E+02,2.88E+02,6.38716E+02,2.075E+00,9.98E-01,1.0953E+01,1.026E+00,2.4828E+01,4.91E-01,9.61E-01,9.98E-01
6.175E+00,1.8E+01,2.9796607E+04,2.30725E+03,8.840059E+03,2.46318E+02,2.46318E+02,7.6935E+02,2.88E+02,6.68611E+02,2.498E+00,9.98E-01,1.3064E+01,1.03E+00,3.3822E+01,6.7E-01,9.61E-01,9.98E-01
7.148E+00,2.1E+01,3.8979753E+04,2.678082E+03,9.138542E+03,3.32169E+02,3.32169E+02,8.23714E+02,2.88E+02,6.92554E+02,2.957E+00,9.98E-01,1.5326E+01,1.035E+00,4.3634E+01,8.64E-01,9.61E-01,9.98E-01
8.206E+00,2.4E+01,5.0994276E+04,3.087529E+03,9.320737E+03,4.37993E+02,4.37993E+02,9.20931E+02,2.88E+02,7.34529E+02,3.565E+00,9.98E-01,1.8189E+01,1.041E+00,5.9792E+01,1.184E+00,9.61E-01,9.98E-01
9.3E+00,2.7E+01,7.2781007E+04,3.560427E+03,9.78348E+03,6.44996E+02,6.44996E+02,1.082756E+03,2.88E+02,7.81811E+02,4.483E+00,9.98E-01,2.2262E+01,1.05E+00,8.928E+01,1.767E+00,9.61E-01,9.98E-01
1.138E+00,3E+00,5.75077E+02,1.360048E+03,6.720751E+03,8.1E+00,8.1E+00,4.51172E+02,2.88E+02,5.46687E+02,1.108E+00,9.98E-01,5.887E+00,1.019E+00,0E+00,7.1E-02,9.61E-01,9.99E-01
2.088E+00,6E+00,2.897511E+03,1.367431E+03,6.858704E+03,2.6461E+01,2.6461E+01,4.97831E+02,2.88E+02,5.59136E+02,1.2E+00,9.98E-01,6.388E+00,1.02E+00,7.94E+00,1.28E-01,9.61E-01,9.99E-01
3.144E+00,9E+00,8.380328E+03,1.386764E+03,7.14829E+03,6.0375E+01,6.0375E+01,5.81519E+02,2.88E+02,5.81605E+02,1.387E+00,9.98E-01,7.405E+00,1.02E+00,1.2092E+01,2.39E-01,9.61E-01,9.99E-01
4.161E+00,1.2E+01,1.4724559E+04,1.547474E+03,7.815423E+03,1.13802E+02,1.13802E+02,6.35318E+02,2.88E+02,6.07567E+02,1.655E+00,9.98E-01,8.803E+00,1.023E+00,1.6895E+01,3.34E-01,9.61E-01,9.99E-01
5.14E+00,1.5E+01,2.1637004E+04,1.924351E+03,8.505932E+03,1.75295E+02,1.75295E+02,7.02359E+02,2.88E+02,6.3854E+02,2.075E+00,9.98E-01,1.0942E+01,1.026E+00,2.4773E+01,4.9E-01,9.61E-01,9.99E-01
6.175E+00,1.8E+01,2.9796865E+04,2.307244E+03,8.841085E+03,2.46285E+02,2.46285E+02,7.68294E+02,2.88E+02,6.68398E+02,2.497E+00,9.98E-01,1.3051E+01,1.03E+00,3.3752E+01,6.68E-01,9.61E-01,9.99E-01
7.148E+00,2.1E+01,3.8979492E+04,2.678082E+03,9.139045E+03,3.32092E+02,3.32092E+02,8.22724E+02,2.88E+02,6.92391E+02,2.956E+00,9.98E-01,1.5309E+01,1.035E+00,4.3555E+01,8.62E-01,9.61E-01,9.99E-01
8.206E+00,2.4E+01,5.0994174E+04,3.087528E+03,9.321139E+03,4.38102E+02,4.38102E+02,9.19925E+02,2.88E+02,7.34378E+02,3.564E+00,9.98E-01,1.8169E+01,1.041E+00,5.9698E+01,1.182E+00,9.61E-01,9.99E-01
9.3E+00,2.7E+01,7.2781214E+04,3.560433E+03,9.784226E+03,6.4483E+02,6.4483E+02,1.081911E+03,2.88E+02,7.8168E+02,4.482E+00,9.98E-01,2.2236E+01,1.05E+00,8.9178E+01,1.765E+00,9.61E-01,9.99E-01
1.138E+00,3E+00,6.26545E+02,1.362183E+03,6.724782E+03,8.218E+00,8.218E+00,4.52033E+02,2.88E+02,5.46821E+02,1.11E+00,9.98E-01,5.892E+00,1.019E+00,0E+00,7.2E-02,9.61E-01,1E+00
2.088E+00,6E+00,2.922775E+03,1.369181E+03,6.862401E+03,2.6785E+01,2.6785E+01,4.97122E+02,2.88E+02,5.59157E+02,1.201E+00,9.98E-01,6.389E+00,1.02E+00,7.212E+00,1.27E-01,9.61E-01,1E+00
3.144E+00,9E+00,8.380383E+03,1.386765E+03,7.150868E+03,6.0376E+01,6.0376E+01,5.80733E+02,2.88E+02,5.81459E+02,1.387E+00,9.98E-01,7.398E+00,1.02E+00,1.2059E+01,2.39E-01,9.61E-01,1E+00
4.161E+00,1.2E+01,1.4724684E+04,1.547474E+03,7.817455E+03,1.13783E+02,1.13783E+02,6.34471E+02,2.88E+02,6.07411E+02,1.655E+00,9.98E-01,8.794E+00,1.023E+00,1.6854E+01,3.34E-01,9.61E-01,1E+00
5.14E+00,1.5E+01,2.163695E+04,1.924354E+03,8.506838E+03,1.75293E+02,1.75293E+02,7.01422E+02,2.88E+02,6.38363E+02,2.075E+00,9.98E-01,1.0931E+01,1.026E+00,2.4719E+01,4.89E-01,9.61E-01,1E+00
6.175E+00,1.8E+01,2.9797077E+04,2.307235E+03,8.842108E+03,2.46282E+02,2.46282E+02,7.6724E+02,2.88E+02,6.68185E+02,2.497E+00,9.98E-01,1.3038E+01,1.03E+00,3.3683E+01,6.67E-01,9.61E-01,1E+00
7.148E+00,2.1E+01,3.8979206E+04,2.678082E+03,9.139547E+03,3.32101E+02,3.32101E+02,8.21736E+02,2.88E+02,6.92227E+02,2.956E+00,9.98E-01,1.5293E+01,1.035E+00,4.3477E+01,8.61E-01,9.61E-01,1E+00
8.206E+00,2.4E+01,5.0994124E+04,3.087526E+03,9.321541E+03,4.38086E+02,4.38086E+02,9.18923E+02,2.88E+02,7.34228E+02,3.563E+00,9.98E-01,1.8149E+01,1.041E+00,5.9604E+01,1.18E+00,9.61E-01,1E+00
9.3E+00,2.7E+01,7.2782308E+04,3.56043E+03,9.784978E+03,6.45181E+02,6.45181E+02,1.081073E+03,2.88E+02,7.8155E+02,4.481E+00,9.98E-01,2.221E+01,1.05E+00,8.9076E+01,1.763E+00,9.61E-01,1E+00
1.138E+00,3E+00,3.171407E+03,1.415145E+03,6.697782E+03,1.1414E+01,1.1414E+01,5.44385E+02,2.88E+02,5.64328E+02,1.215E+00,9.98E-01,6.609E+00,1.019E+00,0E+00,1.7E-01,9.62E-01,9.75E-01
2.088E+00,6E+00,5.053847E+03,1.344671E+03,6.781585E+03,2.2417E+01,2.2417E+01,5.87333E+02,2.88E+02,5.71431E+02,1.267E+00,9.98E-01,6.929E+00,1.019E+00,2.4132E+01,2.4E-01,9.62E-01,9.75E-01
3.144E+00,9E+00,8.377738E+03,1.38675E+03,7.084268E+03,6.0341E+01,6.0341E+01,6.00399E+02,2.88E+02,5.84926E+02,1.39E+00,9.98E-01,7.58E+00,1.02E+00,1.2881E+01,2.55E-01,9.62E-01,9.75E-01
4.161E+00,1.2E+01,1.4722385E+04,1.547458E+03,7.764953E+03,1.13763E+02,1.13763E+02,6.55823E+02,2.88E+02,6.11188E+02,1.66E+00,9.98E-01,9.019E+00,1.022E+00,1.7887E+01,3.54E-01,9.62E-01,9.75E-01
5.14E+00,1.5E+01,2.1632778E+04,1.924309E+03,8.483139E+03,1.75288E+02,1.75288E+02,7.24997E+02,2.88E+02,6.42612E+02,2.082E+00,9.98E-01,1.1215E+01,1.026E+00,2.6083E+01,5.16E-01,9.62E-01,9.75E-01
6.175E+00,1.8E+01,2.9788887E+04,2.307554E+03,8.815289E+03,2.46202E+02,2.46202E+02,7.94027E+02,2.88E+02,6.73436E+02,2.506E+00,9.98E-01,1.338E+01,1.03E+00,3.545E+01,7.02E-01,9.62E-01,9.75E-01
7.148E+00,2.1E+01,3.898947E+04,2.678075E+03,9.126399E+03,3.32178E+02,3.32178E+02,8.46557E+02,2.88E+02,6.96133E+02,2.971E+00,9.98E-01,1.5718E+01,1.035E+00,4.5452E+01,9E-01,9.62E-01,9.75E-01
8.206E+00,2.4E+01,5.0994441E+04,3.08747E+03,9.311166E+03,4.38105E+02,4.38105E+02,9.44041E+02,2.88E+02,7.37896E+02,3.585E+00,9.98E-01,1.8672E+01,1.041E+00,6.1972E+01,1.227E+00,9.62E-01,9.75E-01
9.3E+00,2.7E+01,7.2761004E+04,3.560384E+03,9.764236E+03,6.44731E+02,6.44731E+02,1.101788E+03,2.88E+02,7.84696E+02,4.513E+00,9.98E-01,2.289E+01,1.049E+00,9.1611E+01,1.813E+00,9.62E-01,9.75E-01
1.138E+00,3E+00,5.742565E+03,1.401992E+03,6.693383E+03,1.0644E+01,1.0644E+01,6.20416E+02,2.88E+02,5.74748E+02,1.298E+00,9.98E-01,7.079E+00,1.019E+00,0E+00,2.6E-01,9.62E-01,9.76E-01
2.088E+00,6E+00,5.021952E+03,1.344623E+03,6.784068E+03,2.2405E+01,2.2405E+01,5.85628E+02,2.88E+02,5.71154E+02,1.266E+00,9.98E-01,6.916E+00,1.019E+00,2.4092E+01,2.38E-01,9.62E-01,9.76E-01
3.144E+00,9E+00,8.377814E+03,1.38675E+03,7.086829E+03,6.0337E+01,6.0337E+01,5.99574E+02,2.88E+02,5.84777E+02,1.39E+00,9.98E-01,7.572E+00,1.02E+00,1.2847E+01,2.54E-01,9.62E-01,9.76E-01
4.161E+00,1.2E+01,1.4722563E+04,1.547459E+03,7.766946E+03,1.13779E+02,1.13779E+02,6.54926E+02,2.88E+02,6.11025E+02,1.66E+00,9.98E-01,9.01E+00,1.022E+00,1.7844E+01,3.53E-01,9.62E-01,9.76E-01
5.14E+00,1.5E+01,2.1632876E+04,1.92431E+03,8.484044E+03,1.75253E+02,1.75253E+02,7.24003E+02,2.88E+02,6.42427E+02,2.082E+00,9.98E-01,1.1204E+01,1.026E+00,2.6026E+01,5.15E-01,9.62E-01,9.76E-01
6.175E+00,1.8E+01,2.9789259E+04,2.307539E+03,8.816321E+03,2.46178E+02,2.46178E+02,7.92895E+02,2.88E+02,6.73209E+02,2.506E+00,9.98E-01,1.3366E+01,1.03E+00,3.5376E+01,7E-01,9.62E-01,9.76E-01
7.148E+00,2.1E+01,3.8988801E+04,2.678072E+03,9.12691E+03,3.32278E+02,3.32278E+02,8.45504E+02,2.88E+02,6.95959E+02,2.971E+00,9.98E-01,1.5701E+01,1.035E+00,4.5369E+01,8.98E-01,9.62E-01,9.76E-01
8.206E+00,2.4E+01,5.0995121E+04,3.087498E+03,9.311549E+03,4.38115E+02,4.38115E+02,9.42989E+02,2.88E+02,7.37728E+02,3.584E+00,9.98E-01,1.8651E+01,1.041E+00,6.1875E+01,1.225E+00,9.62E-01,9.76E-01
9.3E+00,2.7E+01,7.2761738E+04,3.560387E+03,9.765068E+03,6.44706E+02,6.44706E+02,1.100882E+03,2.88E+02,7.84544E+02,4.511E+00,9.98E-01,2.2862E+01,1.049E+00,9.1503E+01,1.811E+00,9.62E-01,9.76E-01
1.138E+00,3E+00,7.277937E+03,1.362192E+03,6.671238E+03,8.315E+00,8.315E+00,6.71683E+02,2.88E+02,5.79176E+02,1.331E+00,9.98E-01,7.291E+00,1.019E+00,1.238E+01,3.32E-01,9.62E-01,9.77E-01
2.088E+00,6E+00,4.849948E+03,1.344277E+03,6.786368E+03,2.2338E+01,2.2338E+01,5.79873E+02,2.88E+02,5.70228E+02,1.261E+00,9.98E-01,6.874E+00,1.019E+00,2.3955E+01,2.32E-01,9.62E-01,9.77E-01
3.144E+00,9E+00,8.37795E+03,1.38675E+03,7.089394E+03,6.0345E+01,6.0345E+01,5.98752E+02,2.88E+02,5.84628E+02,1.39E+00,9.98E-01,7.565E+00,1.02E+00,1.2813E+01,2.54E-01,9.62E-01,9.77E-01
4.161E+00,1.2E+01,1.4722579E+04,1.547459E+03,7.768927E+03,1.13781E+02,1.13781E+02,6.54029E+02,2.88E+02,6.10862E+02,1.66E+00,9.98E-01,9E+00,1.022E+00,1.7801E+01,3.52E-01,9.62E-01,9.77E-01
5.14E+00,1.5E+01,2.1633089E+04,1.924312E+03,8.484952E+03,1.75261E+02,1.75261E+02,7.23012E+02,2.88E+02,6.42244E+02,2.082E+00,9.98E-01,1.1192E+01,1.026E+00,2.5969E+01,5.14E-01,9.62E-01,9.77E-01
6.175E+00,1.8E+01,2.9789647E+04,2.307526E+03,8.817354E+03,2.46236E+02,2.46236E+02,7.91767E+02,2.88E+02,6.72982E+02,2.506E+00,9.98E-01,1.3352E+01,1.03E+00,3.5303E+01,6.99E-01,9.62E-01,9.77E-01
7.148E+00,2.1E+01,3.8988315E+04,2.678069E+03,9.127423E+03,3.32244E+02,3.32244E+02,8.44456E+02,2.88E+02,6.95786E+02,2.97E+00,9.98E-01,1.5684E+01,1.035E+00,4.5287E+01,8.97E-01,9.62E-01,9.77E-01
8.206E+00,2.4E+01,5.0995661E+04,3.087522E+03,9.311928E+03,4.38011E+02,4.38011E+02,9.41939E+02,2.88E+02,7.3756E+02,3.583E+00,9.98E-01,1.863E+01,1.041E+00,6.1777E+01,1.223E+00,9.62E-01,9.77E-01
9.3E+00,2.7E+01,7.2762395E+04,3.560392E+03,9.765896E+03,6.44882E+02,6.44882E+02,1.099977E+03,2.88E+02,7.84394E+02,4.51E+00,9.98E-01,2.2834E+01,1.049E+00,9.1396E+01,1.809E+00,9.62E-01,9.77E-01
1.138E+00,3E+00,6.4256E+03,1.332972E+03,6.654459E+03,6.67E+00,6.67E+00,6.56018E+02,2.88E+02,5.75558E+02,1.299E+00,9.98E-01,7.117E+00,1.019E+00,2.6645E+01,3.21E-01,9.62E-01,9.78E-01
2.088E+00,6E+00,4.740808E+03,1.344149E+03,6.788836E+03,2.2322E+01,2.2322E+01,5.76208E+02,2.88E+02,5.69695E+02,1.257E+00,9.98E-01,6.85E+00,1.019E+00,2.3915E+01,2.27E-01,9.62E-01,9.78E-01
3.144E+00,9E+00,8.378091E+03,1.386751E+03,7.091962E+03,6.0346E+01,6.0346E+01,5.9793E+02,2.88E+02,5.8448E+02,1.39E+00,9.98E-01,7.557E+00,1.02E+00,1.2779E+01,2.53E-01,9.62E-01,9.78E-01
4.161E+00,1.2E+01,1.4722659E+04,1.54746E+03,7.770916E+03,1.13774E+02,1.13774E+02,6.53135E+02,2.88E+02,6.10699E+02,1.659E+00,9.98E-01,8.991E+00,1.022E+00,1.7758E+01,3.52E-01,9.62E-01,9.78E-01
5.14E+00,1.5E+01,2.1633063E+04,1.924315E+03,8.485853E+03,1.75288E+02,1.75288E+02,7.22023E+02,2.88E+02,6.4206E+02,2.081E+00,9.98E-01,1.118E+01,1.026E+00,2.5913E+01,5.13E-01,9.62E-01,9.78E-01
6.175E+00,1.8E+01,2.9789987E+04,2.307507E+03,8.818384E+03,2.46187E+02,2.46187E+02,7.90641E+02,2.88E+02,6.72756E+02,2.505E+00,9.98E-01,1.3338E+01,1.03E+00,3.523E+01,6.97E-01,9.62E-01,9.78E-01
7.148E+00,2.1E+01,3.8987859E+04,2.678071E+03,9.127933E+03,3.32241E+02,3.32241E+02,8.43409E+02,2.88E+02,6.95613E+02,2.97E+00,9.98E-01,1.5667E+01,1.035E+00,4.5205E+01,8.95E-01,9.62E-01,9.78E-01
8.206E+00,2.4E+01,5.0996003E+04,3.087546E+03,9.312305E+03,4.38133E+02,4.38133E+02,9.40893E+02,2.88E+02,7.37392E+02,3.582E+00,9.98E-01,1.8608E+01,1.041E+00,6.168E+01,1.221E+00,9.62E-01,9.78E-01
9.3E+00,2.7E+01,7.2764227E+04,3.56039E+03,9.766735E+03,6.45079E+02,6.45079E+02,1.099082E+03,2.88E+02,7.84245E+02,4.509E+00,9.98E-01,2.2807E+01,1.049E+00,9.1291E+01,1.807E+00,9.62E-01,9.78E-01
1.138E+00,3E+00,3.908209E+03,1.313017E+03,6.641881E+03,5.565E+00,5.565E+00,5.91428E+02,2.88E+02,5.65656E+02,1.22E+00,9.98E-01,6.665E+00,1.019E+00,3.2936E+01,2.49E-01,9.62E-01,9.79E-01
2.088E+00,6E+00,4.507307E+03,1.344043E+03,6.791218E+03,2.2288E+01,2.2288E+01,5.68855E+02,2.88E+02,5.68625E+02,1.25E+00,9.98E-01,6.802E+00,1.019E+00,2.3807E+01,2.19E-01,9.62E-01,9.79E-01
3.144E+00,9E+00,8.378126E+03,1.386752E+03,7.094522E+03,6.0342E+01,6.0342E+01,5.9711E+02,2.88E+02,5.84331E+02,1.39E+00,9.98E-01,7.55E+00,1.02E+00,1.2745E+01,2.52E-01,9.62E-01,9.79E-01
4.161E+00,1.2E+01,1.4722819E+04,1.54746E+03,7.772913E+03,1.13785E+02,1.13785E+02,6.52243E+02,2.88E+02,6.10537E+02,1.659E+00,9.98E-01,8.982E+00,1.022E+00,1.7715E+01,3.51E-01,9.62E-01,9.79E-01
5.14E+00,1.5E+01,2.1633243E+04,1.924316E+03,8.486761E+03,1.75286E+02,1.75286E+02,7.21037E+02,2.88E+02,6.41876E+02,2.081E+00,9.98E-01,1.1169E+01,1.026E+00,2.5856E+01,5.12E-01,9.62E-01,9.79E-01
6.175E+00,1.8E+01,2.9790318E+04,2.307489E+03,8.819414E+03,2.46225E+02,2.46225E+02,7.89519E+02,2.88E+02,6.72531E+02,2.505E+00,9.98E-01,1.3324E+01,1.03E+00,3.5156E+01,6.96E-01,9.62E-01,9.79E-01
7.148E+00,2.1E+01,3.8987441E+04,2.678072E+03,9.128442E+03,3.32273E+02,3.32273E+02,8.42364E+02,2.88E+02,6.9544E+02,2.969E+00,9.98E-01,1.5649E+01,1.035E+00,4.5123E+01,8.93E-01,9.62E-01,9.79E-01
8.206E+00,2.4E+01,5.0996289E+04,3.087563E+03,9.312679E+03,4.37981E+02,4.37981E+02,9.39848E+02,2.88E+02,7.37225E+02,3.581E+00,9.98E-01,1.8587E+01,1.041E+00,6.1582E+01,1.219E+00,9.62E-01,9.79E-01
9.3E+00,2.7E+01,7.276455E+04,3.5604E+03,9.767549E+03,6.44774E+02,6.44774E+02,1.098181E+03,2.88E+02,7.84096E+02,4.508E+00,9.98E-01,2.2779E+01,1.049E+00,9.1184E+01,1.805E+00,9.62E-01,9.79E-01
1.138E+00,3E+00,1.874283E+03,1.314311E+03,6.642774E+03,5.62E+00,5.62E+00,5.28918E+02,2.88E+02,5.56341E+02,1.153E+00,9.98E-01,6.271E+00,1.019E+00,2.9198E+01,1.75E-01,9.62E-01,9.8E-01
2.088E+00,6E+00,4.375905E+03,1.344015E+03,6.793733E+03,2.2281E+01,2.2281E+01,5.64439E+02,2.88E+02,5.67983E+02,1.246E+00,9.98E-01,6.774E+00,1.019E+00,2.3482E+01,2.13E-01,9.62E-01,9.8E-01
3.144E+00,9E+00,8.378264E+03,1.386752E+03,7.09709E+03,6.0349E+01,6.0349E+01,5.96293E+02,2.88E+02,5.84183E+02,1.39E+00,9.98E-01,7.543E+00,1.02E+00,1.2711E+01,2.52E-01,9.62E-01,9.8E-01
4.161E+00,1.2E+01,1.4722832E+04,1.547461E+03,7.774899E+03,1.1378E+02,1.1378E+02,6.51353E+02,2.88E+02,6.10374E+02,1.659E+00,9.98E-01,8.973E+00,1.022E+00,1.7672E+01,3.5E-01,9.62E-01,9.8E-01
5.14E+00,1.5E+01,2.163349E+04,1.924317E+03,8.487671E+03,1.75257E+02,1.75257E+02,7.20054E+02,2.88E+02,6.41694E+02,2.081E+00,9.98E-01,1.1157E+01,1.026E+00,2.58E+01,5.11E-01,9.62E-01,9.8E-01
6.175E+00,1.8E+01,2.979064E+04,2.307474E+03,8.820445E+03,2.46238E+02,2.46238E+02,7.884E+02,2.88E+02,6.72306E+02,2.504E+00,9.98E-01,1.331E+01,1.03E+00,3.5083E+01,6.95E-01,9.62E-01,9.8E-01
7.148E+00,2.1E+01,3.8987015E+04,2.678074E+03,9.128951E+03,3.3222E+02,3.3222E+02,8.41322E+02,2.88E+02,6.95267E+02,2.968E+00,9.98E-01,1.5632E+01,1.035E+00,4.5041E+01,8.92E-01,9.62E-01,9.8E-01
8.206E+00,2.4E+01,5.099653E+04,3.087576E+03,9.313051E+03,4.3803E+02,4.3803E+02,9.38807E+02,2.88E+02,7.37058E+02,3.581E+00,9.98E-01,1.8566E+01,1.041E+00,6.1485E+01,1.217E+00,9.62E-01,9.8E-01
9.3E+00,2.7E+01,7.276574E+04,3.560396E+03,9.768369E+03,6.44976E+02,6.44976E+02,1.097287E+03,2.88E+02,7.83949E+02,4.507E+00,9.98E-01,2.2752E+01,1.049E+00,9.1078E+01,1.803E+00,9.62E-01,9.8E-01
1.138E+00,3E+00,3.34565E+02,1.347206E+03,6.664292E+03,7.401E+00,7.401E+00,4.58299E+02,2.88E+02,5.4757E+02,1.097E+00,9.98E-01,5.925E+00,1.019E+00,7.992E+00,8E-02,9.62E-01,9.81E-01
2.088E+00,6E+00,3.770247E+03,1.345524E+03,6.797045E+03,2.2531E+01,2.2531E+01,5.45538E+02,2.88E+02,5.65283E+02,1.226E+00,9.98E-01,6.655E+00,1.019E+00,2.1747E+01,1.9E-01,9.62E-01,9.81E-01
3.144E+00,9E+00,8.378415E+03,1.386753E+03,7.099659E+03,6.0351E+01,6.0351E+01,5.95477E+02,2.88E+02,5.84035E+02,1.39E+00,9.98E-01,7.535E+00,1.02E+00,1.2677E+01,2.51E-01,9.62E-01,9.81E-01
4.161E+00,1.2E+01,1.4722852E+04,1.547462E+03,7.776888E+03,1.13777E+02,1.13777E+02,6.50466E+02,2.88E+02,6.10212E+02,1.659E+00,9.98E-01,8.964E+00,1.022E+00,1.763E+01,3.49E-01,9.62E-01,9.81E-01
5.14E+00,1.5E+01,2.1633658E+04,1.924319E+03,8.488578E+03,1.75308E+02,1.75308E+02,7.19073E+02,2.88E+02,6.41511E+02,2.081E+00,9.98E-01,1.1146E+01,1.026E+00,2.5744E+01,5.1E-01,9.62E-01,9.81E-01
6.175E+00,1.8E+01,2.9791001E+04,2.307459E+03,8.821476E+03,2.46195E+02,2.46195E+02,7.87285E+02,2.88E+02,6.72082E+02,2.504E+00,9.98E-01,1.3296E+01,1.03E+00,3.501E+01,6.93E-01,9.62E-01,9.81E-01
7.148E+00,2.1E+01,3.8986573E+04,2.678073E+03,9.129458E+03,3.32263E+02,3.32263E+02,8.40283E+02,2.88E+02,6.95095E+02,2.968E+00,9.98E-01,1.5615E+01,1.035E+00,4.4959E+01,8.9E-01,9.62E-01,9.81E-01
8.206E+00,2.4E+01,5.0996708E+04,3.087585E+03,9.313421E+03,4.37988E+02,4.37988E+02,9.37769E+02,2.88E+02,7.36892E+02,3.58E+00,9.98E-01,1.8544E+01,1.041E+00,6.1388E+01,1.215E+00,9.62E-01,9.81E-01
9.3E+00,2.7E+01,7.276655E+04,3.560404E+03,9.769181E+03,6.44849E+02,6.44849E+02,1.096395E+03,2.88E+02,7.83802E+02,4.505E+00,9.98E-01,2.2725E+01,1.049E+00,9.0972E+01,1.801E+00,9.62E-01,9.81E-01
1.138E+00,3E+00,6.87349E+02,1.366256E+03,6.679909E+03,8.478E+00,8.478E+00,4.64198E+02,2.88E+02,5.49635E+02,1.113E+00,9.98E-01,6.005E+00,1.019E+00,0E+00,8.1E-02,9.62E-01,9.82E-01
2.088E+00,6E+00,3.994212E+03,1.344746E+03,6.799195E+03,2.2399E+01,2.2399E+01,5.51594E+02,2.88E+02,5.66082E+02,1.233E+00,9.98E-01,6.69E+00,1.019E+00,2.2502E+01,1.98E-01,9.62E-01,9.82E-01
3.144E+00,9E+00,8.378433E+03,1.386754E+03,7.102221E+03,6.0341E+01,6.0341E+01,5.94662E+02,2.88E+02,5.83887E+02,1.389E+00,9.98E-01,7.528E+00,1.02E+00,1.2643E+01,2.5E-01,9.62E-01,9.82E-01
4.161E+00,1.2E+01,1.4722862E+04,1.547463E+03,7.778879E+03,1.13784E+02,1.13784E+02,6.4958E+02,2.88E+02,6.1005E+02,1.659E+00,9.98E-01,8.955E+00,1.022E+00,1.7587E+01,3.48E-01,9.62E-01,9.82E-01
5.14E+00,1.5E+01,2.1633633E+04,1.924321E+03,8.489481E+03,1.75261E+02,1.75261E+02,7.18093E+02,2.88E+02,6.41329E+02,2.08E+00,9.98E-01,1.1135E+01,1.026E+00,2.5687E+01,5.08E-01,9.62E-01,9.82E-01
6.175E+00,1.8E+01,2.9791349E+04,2.307445E+03,8.822508E+03,2.462E+02,2.462E+02,7.86172E+02,2.88E+02,6.71858E+02,2.504E+00,9.98E-01,1.3283E+01,1.03E+00,3.4938E+01,6.92E-01,9.62E-01,9.82E-01
7.148E+00,2.1E+01,3.8986138E+04,2.678074E+03,9.129966E+03,3.3225E+02,3.3225E+02,8.39247E+02,2.88E+02,6.94924E+02,2.967E+00,9.98E-01,1.5598E+01,1.035E+00,4.4878E+01,8.89E-01,9.62E-01,9.82E-01
8.206E+00,2.4E+01,5.0996821E+04,3.08759E+03,9.313789E+03,4.38061E+02,4.38061E+02,9.36733E+02,2.88E+02,7.36726E+02,3.579E+00,9.98E-01,1.8523E+01,1.041E+00,6.1291E+01,1.213E+00,9.62E-01,9.82E-01
9.3E+00,2.7E+01,7.2767078E+04,3.560408E+03,9.769984E+03,6.44959E+02,6.44959E+02,1.095503E+03,2.88E+02,7.83656E+02,4.504E+00,9.98E-01,2.2697E+01,1.049E+00,9.0866E+01,1.799E+00,9.62E-01,9.82E-01
1.138E+00,3E+00,1.140684E+03,1.383371E+03,6.694293E+03,9.471E+00,9.471E+00,4.76773E+02,2.88E+02,5.52239E+02,1.134E+00,9.98E-01,6.108E+00,1.019E+00,0E+00,9.5E-02,9.62E-01,9.83E-01
