theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
7.5324153E-01,3.3871841E-01,1.1223658E+00,-1.1878491E-01,-1.1727538E+00,6.5545083E-01,-2.6587373E-01,8.3214646E-01,4.3961967E-01
-8.8800639E-01,2.7448594E-01,1.479499E+00,-1.5067162E+00,-1.2017837E-01,-1.4033247E+00,-1.1949792E+00,-4.8495249E-01,5.5037886E-01
9.8322453E-01,1.4271134E+00,2.3433947E-01,9.9973554E-01,2.0618878E-01,1.3993692E+00,1.8610714E-01,-1.3050868E+00,3.9897174E-01
2.7736725E-01,-5.6447008E-01,-1.0136862E+00,1.3177073E+00,2.3813701E-01,1.2362309E+00,-1.1235043E+00,5.5478016E-03,8.3317072E-01
-4.1215407E-01,5.611574E-01,-1.6634335E-01,-1.5219298E+00,-2.0271554E-02,-1.1614173E+00,1.3762916E+00,-1.0058788E+00,1.0052938E+00
1.3831737E-01,3.1132258E-01,2.8483554E-01,-2.2685747E-01,-1.4120042E+00,-1.2256781E+00,-2.1427621E-01,-8.949153E-01,5.3036847E-01
-7.8442397E-02,-1.4946996E+00,-5.5635222E-01,1.0999199E+00,3.63684E-02,-5.496256E-01,-1.0750566E+00,1.1041999E+00,1.0716812E+00
1.087553E+00,-1.2414666E+00,-1.2320022E+00,1.221806E+00,-1.3668651E+00,-1.2749826E+00,-1.1770681E+00,8.9917487E-01,1.3249556E+00
7.1683616E-01,1.1298405E+00,-2.3980938E-02,1.4443449E+00,1.5648931E+00,1.7121268E-01,-3.7433985E-01,1.3714497E+00,1.0140225E+00
-1.4247373E-01,1.4432881E+00,-9.2376568E-01,1.855483E-02,-2.5603172E-01,-1.2733904E-01,1.080278E+00,8.9361437E-02,6.4564071E-01
-6.6232977E-01,1.1070087E+00,2.1155108E-02,8.3335569E-01,8.5675976E-01,-7.6268682E-01,9.6764054E-01,2.1638864E-01,9.5192463E-01
-1.1137209E+00,9.8408623E-01,5.5393711E-01,9.8897993E-01,-1.4994297E+00,-7.7934359E-01,-8.9067519E-01,-1.1203654E+00,7.0882766E-01
-6.9764276E-01,-9.4810733E-01,1.4819365E+00,-3.8098701E-01,9.40761E-01,-1.1280151E+00,1.1104942E-01,7.2495359E-01,7.8842979E-01
-8.5816351E-01,-6.8194387E-01,3.6039361E-01,-6.8292625E-01,-2.6570877E-01,9.6103849E-01,3.0156941E-01,1.1986323E+00,9.4091073E-01
-1.0222938E-01,-9.0060541E-01,1.4484777E-01,1.4381109E+00,-1.5641857E+00,1.2460582E+00,1.0880682E+00,1.5211045E+00,2.9091351E-01
2.8206019E-01,-2.8168435E-01,-2.7779362E-01,-1.0843421E+00,-4.2217538E-01,6.4435067E-01,-4.929085E-02,-1.0780704E+00,7.9619556E-01
-7.7772651E-02,1.1130138E-01,-4.7069253E-01,-1.5875121E-01,1.3562011E+00,5.3186816E-01,9.4914332E-01,-1.5642019E+00,4.6667944E-01
-2.2239929E-01,1.3946904E+00,-3.9896806E-01,-9.1937289E-01,1.4168976E+00,1.2769995E+00,-7.5574753E-01,-6.9465144E-01,1.1670756E+00
6.3037565E-01,1.1393624E+00,-1.29748E+00,-1.5475382E+00,5.2521978E-01,-8.3071333E-01,-3.897152E-01,-8.4846875E-01,1.0042937E+00
1.2730673E+00,1.2571477E+00,-9.5214872E-01,-2.2820689E-01,-5.065138E-01,-5.6119503E-01,2.7727848E-01,-5.2517395E-01,6.3238534E-01
-9.4461276E-01,-1.4713865E+00,5.094987E-01,4.1143174E-01,7.3864526E-01,-9.4378078E-01,1.2374588E+00,1.2768082E+00,1.0757605E+00
1.5025845E+00,1.0250139E+00,-8.36864E-01,2.8777192E-01,-1.1632568E+00,-2.2225745E-01,6.2676493E-01,-9.0400382E-01,5.1293758E-01
-1.3263107E+00,-1.0853277E+00,-2.6296213E-01,-1.4700076E+00,-7.2666272E-01,-1.2733422E-01,2.7795207E-01,-8.5006722E-01,1.0159066E+00
1.4382535E+00,-1.01599E+00,6.1632689E-01,-9.3268184E-01,1.4918706E+00,-6.8167178E-01,-7.7797845E-03,8.8368904E-01,4.96849E-01
1.3125965E+00,-1.1881157E+00,7.7501926E-01,9.6363656E-01,8.175706E-01,5.3073803E-01,1.1920542E+00,-1.2883554E+00,3.4408302E-01
5.4607363E-01,-6.971963E-01,7.0548009E-01,9.2961125E-01,-4.1716142E-01,1.1324758E+00,9.1817327E-01,-1.532759E+00,4.4091155E-01
1.2673164E+00,3.623154E-01,6.331879E-01,8.3600042E-01,8.0275268E-01,-1.3882926E+00,2.3504571E-01,-2.0206759E-02,7.9378434E-01
-2.1107064E-01,1.0283496E+00,1.4147507E+00,1.45667E+00,-1.2760848E+00,-4.2512053E-01,1.4313327E+00,-3.2298509E-01,3.8400817E-01
-6.0622342E-01,-1.5706812E+00,-9.9985799E-01,-1.7947436E-01,4.9603533E-01,-1.0190631E+00,1.2338003E+00,2.6165967E-01,1.2854628E+00
-6.1210679E-01,3.6365586E-01,-2.3416699E-01,-4.9660152E-01,-9.2104712E-01,5.6960002E-01,-1.1711245E+00,-5.1571135E-01,7.0800775E-01
1.0370446E+00,1.5662653E+00,7.710303E-01,8.2989E-01,-1.412025E+00,8.3479544E-01,-1.011922E+00,9.3506632E-02,5.2654616E-01
5.2575803E-02,8.1660781E-01,-3.6341327E-01,-7.1022039E-01,-3.1311497E-01,5.4138959E-02,1.2092276E+00,7.6963375E-01,8.8865805E-01
8.5399152E-01,-8.908635E-01,-6.3069949E-01,1.3780107E+00,-3.5565138E-01,-1.1483834E+00,5.248871E-01,1.297465E+00,9.9575015E-01
-9.0138065E-01,8.776943E-02,-4.3276471E-01,4.0400697E-01,1.0180999E+00,1.0647818E+00,1.8525717E-01,7.0012926E-01,1.0321954E+00
-7.4476887E-01,-1.4077391E+00,-6.8952201E-01,1.1634412E+00,-1.0507766E+00,1.2761125E+00,2.9901259E-01,-1.3336279E+00,1.13865E+00
-1.2253123E+00,-5.3636441E-01,5.3890314E-01,6.8318829E-01,-1.5104698E+00,-3.0524661E-02,-1.0436429E+00,9.7964154E-01,9.2240363E-01
-6.8370824E-01,-1.4472405E+00,1.3343569E-01,-1.7555901E-01,7.4406179E-01,-9.4837984E-01,-9.9417199E-01,-2.5179478E-01,8.8710095E-01
8.6145778E-01,-1.5603599E+00,-4.434554E-01,-6.6481636E-01,-1.2337705E+00,1.0211013E+00,1.0827499E+00,-1.8964669E-01,1.0668159E+00
-1.0796322E+00,1.0460685E+00,-1.2971319E+00,1.0764969E+00,-1.4692076E+00,-8.7142974E-01,-1.4680073E+00,1.3246332E+00,1.1317764E+00
4.6153092E-01,9.2033167E-01,-1.3839094E+00,2.5203743E-01,-5.3433283E-02,-1.4723783E-02,1.2691891E+00,-1.3567831E+00,6.6813882E-01
3.5793851E-01,-1.1878199E+00,9.8717485E-01,1.1261468E+00,4.4231897E-01,7.2320562E-01,-1.5269279E-01,1.3669137E+00,5.6509829E-01
-2.7735997E-01,1.1326575E+00,6.9688637E-01,-9.4570372E-01,1.0466617E+00,9.484901E-02,3.7341563E-01,-7.4923516E-01,8.8512293E-01
5.3452489E-01,-1.4767371E+00,7.118613E-01,-1.1252324E+00,1.4661811E+00,1.3398325E+00,-9.0561387E-01,-8.9195693E-01,7.3614685E-01
-1.1952384E+00,-9.3914646E-01,1.067971E+00,6.0657543E-01,-5.4741307E-01,-3.7067815E-01,3.6404005E-01,5.5996814E-01,8.010184E-01
-1.0283766E+00,-8.7301394E-01,1.469052E+00,2.4510899E-01,1.3533749E+00,-2.0948079E-01,-1.401307E+00,-8.2699368E-01,7.3109982E-01
1.1169233E+00,-1.5076784E+00,5.7992452E-01,9.188576E-01,1.0412418E+00,9.8173643E-01,7.5400627E-01,-8.7688013E-01,2.362886E-01
1.1132691E+00,5.3468818E-01,-1.5706123E+00,-8.2972236E-01,1.4802424E+00,3.9954997E-01,-6.0140925E-01,-5.1325777E-01,1.2064442E+00
-6.119158E-01,1.5492904E+00,1.5229454E+00,3.8613151E-01,1.6132329E-01,-1.4887899E+00,-1.3817223E+00,4.9006986E-01,5.9730644E-01
1.1054668E+00,1.4034162E+00,-1.5542442E+00,-8.1811946E-01,1.6605938E-01,6.930537E-01,4.6686796E-02,-6.5188052E-01,8.2822517E-01
2.017035E-01,1.3826909E-01,1.5983115E-01,6.1726503E-01,1.2257897E+00,-8.7199187E-01,-7.3318447E-01,-1.4222775E+00,9.2148567E-01
2.5220215E-01,-8.900434E-01,2.2038125E-01,8.3435217E-01,-7.1738486E-01,-3.7675841E-02,-1.3049618E+00,1.6059016E-01,1.0057568E+00
7.5305555E-01,1.3047978E+00,9.9961112E-03,-1.1127397E+00,3.4520817E-01,1.3838594E+00,-1.0344484E+00,4.1071926E-01,9.7041468E-01
-8.7216805E-01,1.4203005E+00,1.5002302E+00,8.4703237E-02,-6.0797325E-01,1.3141972E+00,-4.0130588E-01,8.7950562E-01,4.3703018E-01
1.4294635E-01,1.170069E+00,-5.3644516E-02,4.6583181E-01,1.3945259E+00,-8.2517085E-01,2.5149779E-01,6.5745317E-01,1.0396128E+00
-8.1906534E-01,-1.0196537E+00,3.3707373E-02,3.8633973E-01,1.515773E+00,1.4851318E+00,1.4812731E+00,8.3400109E-01,4.7977757E-01
4.278409E-01,6.8204393E-02,1.0331354E+00,-4.6020681E-01,4.2209433E-01,6.5689467E-01,-1.3639725E+00,-7.3015359E-01,7.3433852E-01
-3.8357962E-01,-3.7008971E-01,3.2363917E-01,-9.4662542E-02,4.231342E-01,8.7205003E-01,-8.4831223E-02,-6.3040281E-01,6.9356546E-01
-2.7447371E-01,2.5572239E-01,1.3066019E+00,-1.3474587E+00,-9.4927802E-01,1.0151425E+00,5.2469486E-01,1.4119152E+00,5.0977177E-01
-1.2215639E+00,2.2744854E-01,3.2624872E-01,1.0024213E+00,-1.5081494E+00,-4.8923548E-01,9.5984967E-02,-1.5317904E+00,3.2105532E-01
-5.1652406E-01,-5.9068088E-01,1.1831404E+00,-6.6644882E-01,-1.0974553E+00,-1.0327612E+00,-1.5592808E+00,5.506396E-01,3.900176E-01
-9.9942984E-01,-1.4084283E-01,-1.241082E+00,-1.2275178E+00,-6.4059245E-01,-3.1838579E-01,3.3313586E-01,-5.322554E-01,9.127368E-01
6.7860231E-01,-1.5262406E+00,1.310524E+00,-5.2773847E-02,-1.9931004E-01,-9.7769134E-01,6.9620822E-01,-1.5022351E+00,4.5816428E-01
1.2876836E+00,-4.2240291E-01,2.7088943E-01,-1.0409243E+00,-8.6600337E-01,-1.5288359E+00,-1.2610821E+00,9.146378E-01,6.7587219E-01
-3.3310689E-01,6.7366278E-01,6.7088801E-01,7.1411763E-01,8.0062741E-02,-5.9264698E-02,1.3188359E+00,5.0457637E-01,2.5824653E-01
-2.0938039E-01,-4.9608153E-02,4.3880632E-01,1.2910998E+00,1.01283E+00,-1.769056E-01,-1.4035178E+00,1.2564602E+00,6.4077127E-01
-4.7243228E-01,-1.2421679E+00,-1.441716E+00,5.3334738E-01,1.4856183E+00,-1.3058265E+00,1.2947792E+00,-4.5982524E-01,1.4529015E+00
-1.3647676E+00,-1.2321226E+00,1.829043E-01,1.0056212E+00,-5.9101979E-01,1.4079435E-01,-4.588317E-01,3.5174503E-02,8.2057091E-01
-8.8163869E-01,1.0944733E+00,-1.5465806E+00,-2.9222743E-01,4.4640768E-01,7.1136953E-01,1.0255288E+00,5.5844505E-01,7.8939459E-01
1.1911655E+00,7.8727269E-01,1.5732526E-01,-1.1570708E+00,6.5064173E-01,-9.1395094E-01,1.2845566E+00,-1.2929137E+00,8.4510457E-01
-1.4516044E+00,-6.9616944E-01,-1.0554471E+00,-4.2983466E-01,-5.4853894E-01,-1.5268822E+00,5.1834684E-01,3.9528131E-01,1.0661288E+00
4.9312042E-01,-1.2287759E+00,-1.4676826E+00,1.4320262E+00,1.2804248E+00,1.3606821E+00,2.1886565E-01,-9.7545996E-01,6.2083163E-01
3.5345092E-01,7.9278662E-01,4.4400764E-01,3.2297311E-01,1.8992768E-01,1.3308163E+00,-3.3001256E-01,1.4165252E+00,6.6520398E-01
-3.0209353E-01,8.7031237E-01,1.1538986E+00,-4.6302936E-01,2.5629914E-01,-1.1094738E+00,1.5315036E+00,5.4907772E-01,7.9379529E-01
-4.7226768E-01,8.4527331E-02,5.2247624E-01,-4.0944023E-01,4.9612571E-01,1.5674906E+00,9.131223E-01,1.4916826E+00,6.0928186E-01
1.4017176E+00,6.5097806E-01,5.0664206E-01,-1.3739845E+00,5.9797864E-01,-5.8133014E-01,1.6636257E-01,7.9989651E-01,6.6431208E-01
-1.3611203E-01,-1.1789893E+00,1.4170923E+00,1.2894275E+00,2.7214913E-01,-6.2469379E-02,3.8191941E-02,9.8564109E-01,5.416298E-01
-5.5544247E-01,-1.2479822E+00,6.563641E-01,7.0161078E-01,-1.4846243E-01,-6.3091267E-01,1.0070471E+00,5.1725165E-02,5.0076406E-01
1.4917337E+00,-1.56434E+00,1.3795928E+00,-1.5663795E+00,-7.8353516E-01,-8.7400361E-01,-1.4612129E+00,-8.763206E-01,5.7619803E-01
-1.48215E+00,1.2617393E-01,-1.2794466E+00,4.0558007E-01,6.8098989E-01,7.0864244E-01,-7.7576422E-01,-5.3399728E-01,1.1325623E+00
-8.0652537E-01,3.02817E-02,5.4297334E-01,-6.7186332E-01,5.7496784E-01,3.757133E-01,-6.597066E-01,6.3790644E-01,9.2648775E-01
7.0033404E-01,6.5196634E-03,-5.7376071E-01,-1.1228524E+00,-5.4547874E-02,1.2252674E-02,-1.008275E+00,-9.6223259E-01,8.131956E-01
-1.0335199E+00,-3.7976027E-01,1.493173E+00,-2.3389578E-01,5.5893667E-01,-1.4144226E+00,-3.272152E-01,6.7585888E-01,7.5502117E-01
-5.0304414E-01,1.0853403E+00,7.1619286E-01,-9.5397128E-01,6.8652485E-01,2.307109E-01,1.4229378E+00,-8.3876159E-01,4.7456215E-01
-6.3696806E-01,1.2276618E+00,-1.5296993E+00,1.2936772E+00,-6.4672567E-01,8.3270366E-01,1.5125607E+00,-7.3988898E-01,1.0892004E+00
1.0255732E+00,-6.6913696E-01,1.1379345E+00,-1.2970628E-01,3.9219975E-01,-5.4490868E-01,-1.5971734E-01,-8.903695E-01,5.9443419E-01
-1.1097061E+00,7.1673317E-01,-7.5049635E-01,2.918657E-01,6.3987089E-01,-5.3764049E-01,-1.4491585E+00,-1.0344549E+00,1.1251648E+00
8.044536E-01,1.2681264E+00,-9.7636322E-02,1.3607108E+00,6.3840599E-01,-9.032428E-01,7.6064968E-01,-5.1022746E-01,9.9561743E-01
-9.6310167E-01,8.3507626E-01,-1.062303E+00,-1.3283496E+00,1.1506411E+00,-6.2606925E-01,1.0986549E+00,1.1550152E+00,1.1935157E+00
-1.3643511E+00,-1.5092259E+00,-4.5595987E-01,-1.4143932E+00,-8.1986868E-01,-1.1520459E+00,-1.1894421E+00,4.3959226E-01,1.041113E+00
-1.6438731E-01,-3.4134744E-01,-9.7311339E-01,7.2562794E-01,-5.0756497E-01,-8.0008335E-01,-9.9890217E-01,-7.9875108E-01,1.0005933E+00
-1.3976182E+00,-4.7818251E-01,1.4603762E-02,-3.394384E-02,-1.220398E+00,-9.8430923E-01,1.2240136E-01,-5.8391009E-01,8.4613752E-01
-8.1478183E-02,-6.1944822E-01,4.0119871E-01,1.27574E+00,2.2876478E-01,3.4171578E-01,-5.4352666E-01,5.5863841E-01,8.4132289E-01
3.305775E-01,1.7188223E-01,1.0888565E+00,-8.2648895E-03,-4.5970898E-01,3.8577527E-01,6.9892233E-01,-1.1846847E+00,2.5693732E-01
-1.4614424E+00,-1.440586E+00,6.3357923E-01,-6.779219E-01,-1.152542E+00,-5.2220344E-01,3.7270811E-01,4.1773686E-01,7.3523834E-01
-1.4908315E+00,3.2560848E-01,-1.4329833E+00,7.2312415E-01,2.8641571E-01,9.3667537E-01,-2.3052935E-01,-5.5617946E-01,8.9709443E-01
9.3843106E-01,-1.5269782E-01,-7.0061274E-01,-1.2743174E+00,8.6893829E-01,1.8211658E-01,-9.2309059E-01,-1.4700111E+00,1.0405712E+00
1.4157206E+00,2.8893379E-01,-5.0913009E-01,-1.2151322E+00,-1.0183299E+00,9.2214898E-01,-1.1990045E+00,-9.9154375E-01,5.472784E-01
-4.0604713E-01,-7.9201407E-01,7.4900541E-01,7.6666713E-01,3.2533355E-01,1.0813752E+00,-1.49287E+00,1.273194E+00,7.9997822E-01
-8.9490262E-01,-4.5241923E-01,1.7214434E-01,-1.4386173E+00,1.5097046E+00,5.5875403E-01,1.2344336E+00,1.1836362E+00,9.9689789E-01
1.3173714E+00,-1.1558018E+00,-1.7697689E-01,-1.143182E+00,-1.0389448E+00,7.5849592E-01,4.7579951E-02,8.0956132E-01,5.7290153E-01
-8.8329191E-01,-1.0939657E+00,6.3772715E-01,5.212871E-01,-5.7405478E-01,-5.4210599E-01,-1.4298853E+00,5.9395219E-02,8.8317614E-01
-1.4618163E+00,1.4602162E+00,-8.339321E-01,-6.2955969E-01,-3.0756951E-01,-5.5673326E-01,1.1008543E+00,-7.7101134E-01,9.2127372E-01
-1.4919788E+00,-2.6740348E-01,-1.2519037E+00,-1.2571926E-01,-1.4008329E+00,-1.3530616E+00,1.2192036E+00,6.820888E-01,7.0492441E-01
5.0525295E-01,1.3687722E+00,-1.4993179E+00,1.3282055E+00,-7.035392E-01,1.0828724E+00,-1.4536036E+00,1.9487302E-01,4.9420799E-01
6.133042E-02,-9.2937836E-01,-3.2179916E-01,-1.0071819E+00,5.714482E-01,5.8962703E-01,1.4498811E+00,-1.4503657E+00,3.7676214E-01
3.3798031E-01,-6.3374377E-02,1.3439907E+00,-8.048477E-01,4.8123827E-01,1.2782254E+00,-1.1827067E+00,-6.7908186E-01,5.5041448E-01
4.3552452E-01,-1.332457E-01,4.0100021E-01,6.2274847E-01,-1.4295528E+00,9.2361225E-01,-8.9418684E-01,7.7364554E-02,4.7157662E-01
-5.0198892E-02,4.9513368E-01,8.9425243E-01,-1.2532556E+00,4.0672295E-01,5.4177445E-01,7.8095909E-01,-3.533032E-01,7.1435097E-01
1.3956442E+00,-3.6717367E-01,3.2131255E-01,9.1164403E-01,-3.1291416E-01,1.2677315E+00,5.2495667E-03,-3.5680012E-01,2.5454147E-01
1.461189E+00,-9.9986805E-01,-9.7674449E-02,4.5391922E-01,-1.2215028E-01,4.8161805E-01,2.6487307E-01,5.6072788E-01,9.9617527E-01
3.7331988E-01,-4.0320443E-01,1.4384963E+00,1.2334398E+00,-1.5197465E+00,-1.3296876E+00,8.493416E-02,-6.2446039E-01,5.6664356E-01
6.2666858E-01,-2.4148454E-01,-8.8898E-01,-9.4710166E-01,-1.2311741E+00,1.2301478E+00,1.2053634E+00,7.5522874E-01,9.5521492E-01
-1.3413651E+00,3.0703373E-01,3.2779799E-01,5.1231257E-01,1.328302E+00,2.7294389E-01,1.5531153E+00,1.0951608E+00,4.7639699E-01
-2.5510829E-01,-1.3207722E+00,-1.0527152E+00,-6.6811008E-01,6.1424983E-01,6.4266537E-01,-2.8517671E-01,-2.2303459E-01,1.3561525E+00
6.6891691E-01,2.7485639E-01,4.6484286E-01,-8.7394019E-01,4.2344243E-01,4.8135408E-01,1.105345E+00,-6.2233302E-01,6.0280335E-01
-1.2736797E+00,1.3700873E+00,-5.2690887E-01,-1.3671661E+00,1.0895184E+00,5.1694714E-01,1.2952262E+00,-1.189059E+00,7.1002863E-01
7.7161941E-02,-8.17437E-01,3.923433E-01,-3.515571E-01,-8.0840665E-01,-1.3146376E+00,7.7158046E-01,-8.4302721E-01,7.6992114E-01
-6.1702205E-01,-4.7895015E-01,-8.9170228E-02,7.15659E-01,4.9770271E-01,-2.9236119E-01,-5.4168338E-01,-1.7546667E-01,1.0722557E+00
1.0777847E-01,-9.5487567E-01,-1.4432752E-01,-1.0774287E+00,-1.17185E+00,-2.6354085E-01,2.6292406E-01,8.8718093E-01,4.7953985E-01
-1.266167E+00,-1.3400447E+00,-4.0311393E-01,-2.0458785E-01,-6.3812984E-01,3.1457984E-01,-1.2561367E+00,8.5112905E-01,9.2399637E-01
6.8049039E-01,-5.4333147E-02,1.2794836E+00,1.5359484E+00,3.4917789E-01,-1.5705086E-01,-3.8647669E-01,1.2546692E+00,3.773743E-01
-1.5369223E+00,1.0262626E+00,7.9502429E-02,2.1843251E-01,1.377697E-01,-6.1592963E-01,1.2998169E+00,8.5479892E-01,9.4792385E-01
-8.7885027E-01,1.0526575E+00,1.02044E+00,-1.3265507E+00,1.4152772E-01,-3.8150839E-01,-6.1349926E-01,1.0220571E-01,6.3611442E-01
9.321256E-01,-1.4346629E+00,5.8009599E-01,5.4598583E-01,4.7066821E-01,-2.0901713E-02,-3.750467E-01,-6.7988212E-01,7.9127502E-01
-8.8755112E-01,-6.5594952E-01,1.3113593E+00,-2.08362E-01,-9.7706185E-03,5.6327944E-01,-1.3750184E+00,-8.0630971E-01,8.1215094E-01
-7.8980012E-01,-6.9496871E-01,-1.3977952E+00,9.3570876E-01,-8.5196654E-01,1.418884E+00,-3.7845342E-01,1.1833713E+00,6.373033E-01
-9.4165723E-01,1.0235364E-01,8.6407806E-02,-3.5561073E-01,3.7762628E-01,-6.4606477E-01,1.0584374E+00,-5.0199296E-01,8.8564134E-01
9.1080098E-01,-1.3350877E+00,8.4018474E-01,-1.4402865E+00,7.4778837E-01,-1.0664317E+00,1.4596008E+00,1.3221982E+00,5.6920972E-01
-1.1489325E+00,-1.5639802E+00,-4.7401744E-01,-9.2348201E-01,-1.4331087E+00,-7.3151642E-01,-1.1868318E+00,-1.4418503E+00,7.2003562E-01
1.2611973E+00,-1.1031467E-01,2.6781487E-01,-1.4944859E+00,3.336055E-01,-1.5443807E+00,-1.1099472E+00,1.0675828E+00,3.5399075E-01
6.1775542E-01,-5.1898659E-01,-7.3769914E-01,-7.9149919E-01,-8.3529574E-01,-5.6844222E-01,-1.0477928E-01,1.2285477E+00,6.6530683E-01
-3.4840604E-01,-1.5464425E+00,1.3566887E+00,-1.2236358E+00,9.6211429E-01,-2.2512994E-01,1.4081412E+00,-1.4880365E+00,4.2883113E-01
2.6846907E-01,-6.6362306E-01,1.873744E-01,-7.8147996E-01,4.7748465E-01,-1.2813736E+00,1.0118E+00,7.8895202E-01,7.5251655E-01
8.3265238E-01,-8.5879566E-01,1.3256328E+00,6.652084E-01,1.456907E+00,-4.2815752E-01,-1.1784394E-01,-7.4592223E-01,4.6186388E-01
-1.4066431E+00,-1.3020262E+00,-2.6537522E-01,-7.7068885E-01,6.6329915E-01,1.3453188E+00,-1.3997086E+00,1.3813602E+00,1.0665422E+00
-9.6615009E-01,1.179302E+00,9.0019161E-01,-1.8098164E-01,-1.4435762E+00,7.2992417E-01,-6.5584021E-01,1.504376E-01,4.7246298E-01
8.0788127E-01,2.2064425E-01,-3.8978554E-01,-6.9680701E-01,3.3496885E-01,-8.3730124E-02,1.1421917E+00,-5.7736638E-01,8.6781637E-01
9.7051073E-02,1.2885297E+00,-9.0487718E-01,6.219732E-01,8.7361483E-02,1.8130883E-01,-1.4573527E+00,5.8303129E-01,9.8794282E-01
6.5079844E-01,1.320493E+00,1.7920099E-01,1.4247854E+00,1.1606836E+00,-8.7436664E-02,1.2714114E+00,3.7941105E-01,5.9445888E-01
-1.0563193E+00,1.3147923E+00,-9.5625577E-01,1.1482835E+00,1.460036E+00,7.1734499E-01,-5.0257017E-01,-6.7157753E-01,1.0628452E+00
-4.1790862E-01,-2.485136E-01,5.9731734E-01,3.9713189E-01,-1.5584692E-01,-1.0154078E+00,1.0457268E+00,5.3882449E-01,8.9421384E-01
8.1107977E-01,1.5501514E+00,-1.4176473E+00,-1.2886694E+00,7.69169E-01,-8.2782635E-01,1.4614811E+00,-1.1884986E+00,9.1055893E-01
4.4725071E-01,1.6594303E-01,-5.5994499E-01,-5.2737744E-01,-2.3033009E-01,8.3640577E-01,-1.0006739E+00,-8.4928482E-01,8.6966593E-01
-8.8856634E-01,-7.2980755E-01,1.2161609E+00,-1.1997229E+00,-7.1575034E-01,-1.1554197E+00,-1.3810233E+00,1.4670053E+00,1.0760581E-01
9.9695667E-01,-1.0976921E+00,8.1439615E-01,-1.0016982E+00,-4.5767711E-01,-9.5414623E-01,-7.7257744E-01,7.3873012E-01,3.2935995E-01
-1.4044136E+00,-1.4785223E+00,-3.6312185E-01,2.5312031E-01,-1.5603674E+00,1.4948052E+00,-5.0662306E-01,2.6297659E-01,4.6265905E-01
-1.1935583E+00,4.7417098E-01,1.1256138E+00,4.7667396E-01,9.1986205E-01,-1.2561406E-01,-1.09763E+00,-3.7330637E-01,6.5353353E-01
-1.0653686E+00,-8.2897415E-01,-4.796151E-01,3.9792557E-01,3.4395454E-01,-4.5218616E-02,-4.3494043E-01,-3.9960519E-01,1.260771E+00
1.4277656E+00,3.9484339E-01,4.3582118E-01,-5.1571162E-01,3.1348811E-01,2.761478E-01,4.423779E-01,5.6059613E-01,7.7853285E-01
9.7094295E-01,1.0892434E+00,-1.3475296E+00,8.9007162E-02,3.4371826E-01,1.0836904E+00,-1.1045068E+00,3.027049E-01,9.5202141E-01
1.2058349E+00,8.5357777E-01,-1.8848742E-01,5.4527619E-01,-5.1613121E-01,-1.3703183E+00,2.258237E-01,1.3227533E+00,8.1765095E-01
5.2640431E-02,1.5695535E+00,-1.1826329E+00,4.3109558E-01,-6.7997581E-01,7.5987608E-02,3.7492291E-01,-1.5366712E+00,6.4116734E-01
-1.2014096E+00,-4.6785638E-01,3.4520797E-01,9.106972E-01,7.6056702E-01,-1.5044745E+00,-7.055805E-01,1.9956757E-01,9.4296834E-01
-1.0745867E+00,1.4429907E-01,-6.1131712E-01,2.484642E-01,-2.9059933E-01,9.7709006E-01,8.2088246E-01,-1.0887662E+00,6.8038726E-01
4.3747091E-01,-7.5059181E-02,-1.3987872E+00,7.6120315E-01,1.0736248E+00,8.4780575E-01,-1.3033857E+00,8.8389754E-01,1.0896282E+00
1.2467378E+00,1.4005971E+00,-8.791379E-01,9.7605031E-01,-8.9686319E-01,-1.1929962E+00,3.2226819E-01,-9.2569741E-01,4.936846E-01
-5.007194E-01,-1.1816302E-01,-7.6045751E-01,-9.1926018E-01,-2.1816007E-01,-1.0430312E+00,2.5567297E-01,-1.0295401E+00,9.0213657E-01
7.357137E-01,-4.7934978E-01,-1.0105137E+00,3.4683679E-01,-3.7769926E-01,-1.3906397E-01,-6.0318301E-01,4.1124451E-01,1.017974E+00
-1.6853728E-01,-1.3882179E+00,-2.5325609E-01,-1.5100927E+00,1.1673178E+00,9.6751917E-02,2.2268738E-01,2.8256357E-01,1.2586823E+00
1.1105748E+00,8.3040353E-01,3.8287636E-01,7.9866181E-01,-1.3607272E-01,-1.2355323E+00,1.0699279E+00,-1.0421714E+00,5.591405E-01
1.229167E+00,-1.5040818E+00,1.0212301E+00,-9.163556E-01,1.0531566E-01,3.3568663E-01,-1.9862485E-01,-1.3950022E+00,5.5415969E-01
-5.0335365E-01,1.2927085E+00,1.293651E+00,-1.1013703E+00,1.3237168E+00,-4.1524338E-01,1.2251064E+00,-9.5501833E-02,7.0612059E-01
4.4428977E-01,-7.0352769E-01,-5.7075262E-01,-4.6637832E-01,-1.0504051E+00,-1.5181832E+00,3.6518439E-01,2.545452E-01,6.935223E-01
-3.876328E-01,7.6480245E-01,-1.3569794E+00,-1.4677357E-01,-1.5490555E+00,-8.8956724E-02,-1.0180656E+00,-7.0797362E-01,6.9201574E-01
7.1864799E-01,-1.3623553E+00,1.2090676E+00,-6.7310192E-01,-5.9796615E-01,3.0244351E-01,-1.5146381E+00,1.4403142E+00,4.5341963E-01
-1.1069261E+00,-1.1774282E+00,9.7737067E-01,5.1169291E-02,-6.2223069E-02,7.1118169E-02,-1.9689988E-01,1.3888452E+00,8.5420933E-01
